rev_id,sentiment,sentiment_score
135789022,negative,-0.90042
135790927,negative,-0.90042
135796134,negative,-0.988768
135800786,positive,0.920818
135801327,negative,-0.99874
135803695,negative,-0.697711
135804481,negative,-0.850967
135833130,neutral,0.0
135867034,negative,-0.789217
135867658,negative,-0.720774
135867797,negative,-0.986545
135867968,negative,-0.932016
135868124,neutral,0.0
135868284,negative,-0.725808
135868528,negative,-0.89683
135888089,neutral,0.0
135906790,positive,0.672971
135907069,negative,-0.491008
137788447,positive,0.501476
137790199,negative,-0.716626
137807726,negative,-0.249212
137821779,positive,0.51834
137826924,neutral,0.0
137840485,neutral,0.0
137841038,negative,-0.824746
137841179,negative,-0.862101
137841456,neutral,0.0
137847251,neutral,0.0
137858705,positive,0.292864
137858776,negative,-0.867086
137861232,positive,0.754389
137892698,negative,-0.756575
137896220,positive,0.685147
137904592,neutral,0.0
137923296,negative,-0.835689
137929805,negative,-0.931005
137931502,negative,-0.940179
137935965,negative,-0.762685
137936931,neutral,0.0
137951380,negative,-0.958601
137978020,neutral,0.0
137981666,negative,-0.966485
137985512,positive,0.939191
138004072,negative,-0.905557
138046708,negative,-0.861021
138056955,negative,-0.9381
138065917,neutral,0.0
138129196,neutral,0.0
138130488,positive,0.412052
138133247,positive,0.274797
138143870,neutral,0.0
138145638,negative,-0.871456
138145643,neutral,0.0
138153816,negative,-0.883892
138159301,positive,0.538842
139452873,negative,-0.626662
139453483,neutral,0.0
139468044,neutral,0.0
233693899,negative,-0.747937
233705397,negative,-0.753822
233730064,neutral,0.0
233730940,neutral,0.0
233738157,negative,-0.922316
233748585,negative,-0.997826
233753526,negative,-0.940305
233755653,negative,-0.745737
233787298,negative,-0.641784
233788709,negative,-0.739571
235219002,negative,-0.991453
235220442,negative,-0.841793
235221192,positive,0.37456
235221755,negative,-0.727954
235223416,positive,0.28423
235229973,neutral,0.0
235230292,negative,-0.970692
235231323,neutral,0.0
235231932,negative,-0.925858
235242585,negative,-0.934275
235261630,negative,-0.644145
235263177,neutral,0.0
235264535,neutral,0.0
235265852,negative,-0.884717
235267250,negative,-0.878592
235270946,neutral,0.0
235285653,negative,-0.834489
235286335,negative,-0.833238
235286423,neutral,0.0
235288082,negative,-0.708474
235302951,negative,-0.775244
235305225,negative,-0.668293
235331773,negative,-0.999996
406191142,positive,0.680814
406194884,neutral,0.0
406194898,negative,-0.500992
406214915,negative,-0.966272
406215860,negative,-0.714146
406216639,negative,-0.817368
406217981,positive,0.678804
406220018,positive,0.587835
406223411,negative,-0.928467
406224588,positive,0.478158
406232560,negative,-0.996921
406232675,negative,-0.877033
406232746,negative,-0.877033
406232835,neutral,0.0
406234338,negative,-0.866806
406266441,negative,-0.776098
406277611,negative,-0.334554
406278459,positive,0.562646
406279555,positive,0.562128
406282502,negative,-0.595965
406291926,negative,-0.590685
406295621,positive,0.904895
406378050,negative,-0.999482
406378824,negative,-0.833357
406389288,positive,0.467905
406392635,negative,-0.594509
406396182,negative,-0.289624
406411914,neutral,0.0
406430862,negative,-0.733438
409147363,negative,-0.67726
409148568,negative,-0.791742
409152299,negative,-0.932811
409153291,negative,-0.391695
409187022,negative,-0.631093
409208012,positive,0.945397
394858282,negative,-0.987054
394858920,negative,-0.558297
394864465,positive,0.412705
394864729,positive,0.604
394865152,positive,0.748765
394866403,negative,-0.50344
394866775,negative,-0.682909
394874800,negative,-0.711762
394875318,neutral,0.0
394877454,neutral,0.0
394881643,negative,-0.687846
394891461,neutral,0.0
394900220,positive,0.533692
394902815,neutral,0.0
397510814,negative,-0.991308
397511721,neutral,0.0
397513348,neutral,0.0
397527395,positive,0.505347
397547282,positive,0.842614
397547524,neutral,0.0
397549554,negative,-0.522517
397549748,positive,0.812462
397552798,positive,0.436107
397559427,positive,0.627739
397559952,negative,-0.967633
397560440,positive,0.76516
397560791,negative,-0.629145
397563323,negative,-0.67305
397571079,negative,-0.931489
397608440,negative,-0.987846
397608769,negative,-0.998069
397636831,neutral,0.0
122091079,positive,0.632077
122109455,negative,-0.934285
122112182,negative,-0.296254
122146913,positive,0.764735
122164858,negative,-0.483592
122177939,negative,-0.828724
122180630,negative,-0.705683
122187402,negative,-0.51272
122192034,positive,0.459774
122193539,neutral,0.0
122216820,positive,0.595001
122234661,positive,0.571418
122251140,negative,-0.862256
122257636,positive,0.521364
122264996,positive,0.946509
122272757,negative,-0.849512
122276259,negative,-0.995134
122290209,negative,-0.711081
122305732,negative,-0.723587
122306786,neutral,0.0
122314873,negative,-0.816359
122316676,negative,-0.863793
122325987,negative,-0.862831
122333546,neutral,0.0
122390365,negative,-0.931782
122419989,negative,-0.626049
122430369,negative,-0.95927
122430867,negative,-0.901958
122431302,negative,-0.82292
122432028,neutral,0.0
122432140,neutral,0.0
122432925,negative,-0.857711
123800052,negative,-0.345443
123800591,negative,-0.897925
123801361,negative,-0.998494
123808716,neutral,0.0
123808836,negative,-0.999997
123834892,positive,0.595849
123842629,negative,-0.839296
123869894,negative,-0.712953
123870658,neutral,0.0
123879035,negative,-0.560453
123880067,negative,-0.853864
123881242,positive,0.775515
123919428,neutral,0.0
123937693,positive,0.379495
123939449,positive,0.422836
123968117,neutral,0.0
123969201,negative,-0.990064
123974683,negative,-0.980754
124013545,negative,-0.860312
124016851,positive,0.526597
124017943,negative,-0.756597
124017988,neutral,0.0
124018097,negative,-0.366687
124019368,negative,-0.386338
139475820,negative,-0.383141
139482902,negative,-0.886276
139483128,negative,-0.905357
139493730,negative,-0.861889
139494663,negative,-0.835722
139494752,negative,-0.854568
139495890,negative,-0.674304
139500088,negative,-0.849569
139500144,positive,0.662523
139502899,negative,-0.960803
139509672,negative,-0.608159
139514841,negative,-0.336516
139517882,positive,0.58176
139534262,negative,-0.926782
139544344,positive,0.643652
139556837,neutral,0.0
139557416,negative,-0.581025
139564878,negative,-0.361825
139570383,positive,0.647432
139570527,neutral,0.0
139577578,negative,-0.932704
139577654,neutral,0.0
139592503,neutral,0.0
139593311,negative,-0.590053
139594949,negative,-0.968401
139599317,negative,-0.650587
139603874,neutral,0.0
139607510,positive,0.658062
139647007,neutral,0.0
139655532,neutral,0.0
139664550,neutral,0.0
139670822,negative,-0.995517
139677848,positive,0.662928
139678141,positive,0.403245
139683604,negative,-0.601358
139702852,positive,0.563021
139703665,negative,-0.747583
139707468,negative,-0.876425
139709085,negative,-0.93172
139710948,negative,-0.592997
139714487,negative,-0.665224
141270975,negative,-0.982425
141282745,positive,0.81558
141321214,negative,-0.682707
141326996,negative,-0.530404
141358850,positive,0.808869
141361598,negative,-0.921303
141371829,negative,-0.961555
141374565,negative,-0.670518
141380534,negative,-0.52348
141395220,neutral,0.0
141395423,positive,0.85005
141397595,positive,0.304791
141417357,negative,-0.983236
141422002,positive,0.878167
141431820,negative,-0.645136
141432917,neutral,0.0
141433308,positive,0.326017
141433735,positive,0.318418
141434299,neutral,0.0
141434468,negative,-0.958707
141434556,positive,0.282988
141455628,negative,-0.769653
141468414,negative,-0.998339
141468556,negative,-0.968625
141501887,negative,-0.459526
141503912,positive,0.589425
141504379,negative,-0.872343
141506947,negative,-0.857757
141506957,negative,-0.850567
141507066,neutral,0.0
141507792,neutral,0.0
141509046,neutral,0.0
141519093,negative,-0.499065
141526518,negative,-0.973455
256279637,positive,0.991197
235341907,positive,0.351767
235354884,negative,-0.97063
235364235,negative,-0.964133
235412947,neutral,0.0
235413692,neutral,0.0
235441965,negative,-0.34781
235460766,negative,-0.611479
235463495,negative,-0.957195
235519834,negative,-0.884169
237111246,negative,-0.969874
237113612,negative,-0.905015
237113660,positive,0.720399
237114918,negative,-0.956738
237126865,negative,-0.810339
237127125,negative,-0.801034
237128244,negative,-0.560907
237128725,negative,-0.983202
237129112,negative,-0.69138
237132407,negative,-0.626564
237139864,positive,0.440344
237178232,neutral,0.0
237183391,negative,-0.806957
237186597,negative,-0.681414
237192171,positive,0.767631
237193897,positive,0.294002
237238993,neutral,0.0
237239115,positive,0.735338
237244867,positive,0.687512
237248808,positive,0.397048
237249486,negative,-0.999579
237250994,neutral,0.0
237251203,negative,-0.598748
237259704,neutral,0.0
237262922,positive,0.908122
237268801,negative,-0.757482
237269465,negative,-0.711525
237284546,negative,-0.588253
237295877,negative,-0.438887
237302578,neutral,0.0
237315705,neutral,0.0
237317217,negative,-0.538567
237317999,negative,-0.726578
237322458,negative,-0.386236
237325188,positive,0.537252
237325369,negative,-0.92594
237325855,negative,-0.83919
237326344,positive,0.582899
237330142,neutral,0.0
237355017,negative,-0.697206
237356371,negative,-0.835269
237357010,negative,-0.917839
397638031,positive,0.299272
397638181,neutral,0.0
397639486,negative,-0.755741
397639634,neutral,0.0
397656983,negative,-0.706404
397699329,positive,0.37972
397703409,negative,-0.832504
397707439,negative,-0.697736
397717754,positive,0.378707
397718104,negative,-0.745379
397718906,negative,-0.972952
397722346,negative,-0.95455
397726284,negative,-0.900345
397735315,negative,-0.563576
397751433,negative,-0.916783
397751946,negative,-0.787086
397763211,neutral,0.0
397793464,neutral,0.0
397794897,positive,0.743825
397813096,neutral,0.0
397813320,neutral,0.0
397818183,neutral,0.0
397825557,positive,0.357199
397829781,negative,-0.956798
397830581,positive,0.88885
399666897,negative,-0.842744
399667377,neutral,0.0
399670423,neutral,0.0
399677830,neutral,0.0
399681881,negative,-0.62327
399683731,negative,-0.630666
399721340,neutral,0.0
399731687,negative,-0.657971
399732355,negative,-0.753779
399732687,negative,-0.963283
399733298,negative,-0.972861
399734003,negative,-0.903468
399734596,negative,-0.989302
399735681,negative,-0.876167
399741078,negative,-0.937279
399745379,neutral,0.0
124035042,negative,-0.785046
124045114,negative,-0.421779
124047968,negative,-0.898273
124052945,positive,0.597895
124059356,negative,-0.967922
124069650,negative,-0.872972
124073028,negative,-0.687465
124074978,negative,-0.934551
124101103,negative,-0.448469
124114790,neutral,0.0
124122581,negative,-0.996336
124123495,negative,-0.98392
124137685,negative,-0.879996
124148052,neutral,0.0
124148605,negative,-0.989399
124162060,positive,0.960857
124166458,neutral,0.0
124170026,neutral,0.0
124171746,positive,0.660564
124195332,neutral,0.0
124199849,negative,-0.709758
124218292,negative,-0.643498
124218465,negative,-0.920269
124222113,negative,-0.942788
124226365,negative,-0.820194
124228499,neutral,0.0
124230723,negative,-0.967377
124241730,negative,-0.995531
124243803,negative,-0.614571
124247810,positive,0.527013
124248712,negative,-0.880258
126348671,positive,0.880275
126348929,negative,-0.998944
126353618,neutral,0.0
126358351,neutral,0.0
126373971,negative,-0.241123
126381210,negative,-0.98812
126384475,positive,0.791254
126393280,negative,-0.736089
126396179,negative,-0.57996
126396406,negative,-0.873528
126398201,negative,-0.904829
126399126,neutral,0.0
134049133,neutral,0.0
134050607,positive,0.746267
134057832,negative,-0.89241
134065549,positive,0.742107
134108236,negative,-0.919934
134110451,neutral,0.0
134120298,negative,-0.991275
134125101,negative,-0.426197
134128234,negative,-0.788255
134128442,negative,-0.668622
135910189,negative,-0.904071
135915938,neutral,0.0
135917388,negative,-0.930327
135922488,negative,-0.869125
135926395,negative,-0.831693
135937981,neutral,0.0
135948555,negative,-0.977614
135949078,negative,-0.675852
135949626,negative,-0.972767
135950783,neutral,0.0
135963901,negative,-0.991544
135979685,neutral,0.0
135982187,negative,-0.853231
135989507,positive,0.469501
136002230,negative,-0.418041
136007340,positive,0.783515
136013180,positive,0.333766
136028584,neutral,0.0
136033780,positive,0.513572
256280066,negative,-0.715981
256285763,negative,-0.943724
256286803,positive,0.815666
256287444,neutral,0.0
257334202,negative,-0.592663
257345722,positive,0.909126
257397822,negative,-0.446223
257421379,negative,-0.745955
257422675,positive,0.934055
257423189,negative,-0.873232
257483436,negative,-0.805577
257488228,negative,-0.795807
257493905,neutral,0.0
257495406,positive,0.32005
257502258,negative,-0.991989
257503986,negative,-0.899466
257506525,negative,-0.992005
257507561,negative,-0.990926
257507658,negative,-0.655381
257513422,positive,0.66068
257525699,positive,0.676408
257542852,negative,-0.951481
257549257,neutral,0.0
257550175,neutral,0.0
257556871,negative,-0.792362
257562548,neutral,0.0
257563223,negative,-0.372685
257565543,positive,0.271928
257570931,negative,-0.721332
257594018,negative,-0.498184
257600786,negative,-0.741155
257601404,negative,-0.976893
257602153,negative,-0.987059
257602456,negative,-0.889284
257602503,negative,-0.963313
257603469,negative,-0.992728
257613875,negative,-0.746521
257614664,neutral,0.0
257626581,negative,-0.866679
257627707,negative,-0.972317
257628414,negative,-0.72118
257642518,negative,-0.884119
257671716,negative,-0.493559
257674254,negative,-0.90078
257675276,negative,-0.659049
257719082,negative,-0.76196
257730054,negative,-0.662364
257732363,neutral,0.0
257738661,negative,-0.637914
257740389,negative,-0.781548
257747068,neutral,0.0
257773709,negative,-0.967332
257786112,positive,0.301071
257787377,positive,0.246286
257789988,negative,-0.942237
257791503,negative,-0.832022
257793020,negative,-0.886159
259998711,positive,0.356632
259999422,negative,-0.819342
260001444,negative,-0.92732
237358512,positive,0.593345
237370541,neutral,0.0
237372503,negative,-0.900536
237378853,negative,-0.555568
237381184,positive,0.69396
237400115,negative,-0.910653
237400297,negative,-0.939037
237400431,positive,0.454582
237401685,negative,-0.892283
237408104,positive,0.287065
237411727,negative,-0.7905
238893943,negative,-0.773417
238895204,neutral,0.0
238897949,negative,-0.494824
238901516,negative,-0.487994
238926778,neutral,0.0
238946242,negative,-0.761756
238948993,neutral,0.0
238967157,neutral,0.0
238972226,neutral,0.0
238981670,neutral,0.0
238982950,negative,-0.989896
238987509,negative,-0.715795
238988407,negative,-0.555577
238988451,positive,0.673388
238994045,negative,-0.843995
238995036,negative,-0.712848
238996352,positive,0.912309
238998505,negative,-0.777157
238999390,negative,-0.878333
239006203,negative,-0.920058
239013447,negative,-0.96784
239014441,negative,-0.924081
239018106,negative,-0.922237
239020207,negative,-0.330091
